,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2890,2023,MI,FT,Machine Learning Engineer,150000,USD,150000,US,0,US,M
2891,2023,SE,FT,Data Scientist,236500,USD,236500,US,0,US,M
2892,2023,SE,FT,Data Scientist,172800,USD,172800,GB,100,GB,M
2893,2023,SE,FT,Data Scientist,110000,USD,110000,GB,100,GB,M
2894,2022,EN,FT,Research Engineer,5500000,JPY,41809,JP,50,JP,L
2895,2020,MI,CT,Sales Data Analyst,60000,USD,60000,NG,0,NG,M
2896,2023,EN,FT,Cloud Data Engineer,100000,USD,100000,DE,50,US,L
2897,2023,SE,CT,Finance Data Analyst,300000,EUR,323905,FR,100,US,M
2898,2023,EN,FT,Research Scientist,150000,USD,150000,US,0,US,M
2899,2023,EN,FT,Research Scientist,100000,USD,100000,US,0,US,M
2900,2023,SE,FT,Data Analyst,62000,USD,62000,US,0,US,M
2901,2023,SE,FT,Data Analyst,55000,USD,55000,US,0,US,M
2902,2023,MI,FT,Data Analytics Manager,155000,USD,155000,US,0,US,M
2903,2023,MI,FT,Data Analytics Manager,140000,USD,140000,US,0,US,M
2904,2023,MI,FT,Applied Scientist,36000,USD,36000,NG,50,NG,M
2905,2023,SE,FT,Data Operations Analyst,144000,USD,144000,GB,0,GB,M
2906,2023,SE,FT,Data Operations Analyst,77000,USD,77000,GB,0,GB,M
2907,2023,MI,FT,Data Modeler,90000,GBP,110736,GB,0,GB,M
2908,2023,MI,FT,Data Modeler,45000,GBP,55368,GB,0,GB,M
2909,2023,SE,FT,Data Engineer,265000,USD,265000,US,100,US,M
2910,2023,SE,FT,Data Engineer,217000,USD,217000,US,100,US,M
2911,2023,SE,FT,Data Scientist,177300,USD,177300,GB,0,GB,M
2912,2023,SE,FT,Data Scientist,136300,USD,136300,GB,0,GB,M
2913,2023,SE,FT,Data Analyst,83000,USD,83000,US,100,US,M
2914,2023,SE,FT,Data Analyst,208450,USD,208450,US,100,US,M
2915,2023,SE,FT,Data Analyst,170550,USD,170550,US,100,US,M
2916,2023,SE,FT,Data Engineer,72000,USD,72000,CO,100,CO,M
2917,2023,SE,FT,Data Engineer,60000,USD,60000,CO,100,CO,M
2918,2023,SE,FT,Machine Learning Engineer,130000,USD,130000,US,0,US,M
2919,2023,EN,FT,Research Engineer,165000,USD,165000,US,0,US,M
2920,2023,EN,FT,Research Engineer,145000,USD,145000,US,0,US,M
2921,2023,EX,FT,Director of Data Science,336400,USD,336400,US,0,US,M
2922,2023,EX,FT,Director of Data Science,201900,USD,201900,US,0,US,M
2923,2023,MI,FT,Data Scientist,189750,USD,189750,US,0,US,M
2924,2023,MI,FT,Data Scientist,131100,USD,131100,US,0,US,M
2925,2023,MI,FT,Data Science Manager,270000,USD,270000,US,100,US,M
2926,2023,MI,FT,Data Science Manager,95000,USD,95000,US,100,US,M
2927,2023,MI,FT,Data Engineer,117300,USD,117300,US,0,US,M
2928,2023,MI,FT,Data Engineer,69000,USD,69000,US,0,US,M
2929,2023,SE,FT,Data Engineer,182000,USD,182000,US,100,US,M
2930,2023,SE,FT,Data Engineer,144000,USD,144000,US,100,US,M
2931,2023,MI,FT,Data Science Lead,244000,USD,244000,US,0,US,M
2932,2023,MI,FT,Data Science Lead,200000,USD,200000,US,0,US,M
2933,2023,MI,FT,Data Engineer,260000,USD,260000,US,0,US,M
2934,2023,SE,FT,Machine Learning Engineer,225000,USD,225000,US,100,US,M
2935,2023,MI,FT,Data Scientist,102500,USD,102500,US,0,US,M
2936,2023,MI,FT,Data Engineer,186600,USD,186600,US,100,US,M
2937,2023,MI,FT,Data Engineer,116500,USD,116500,US,100,US,M
2938,2023,SE,FT,Data Engineer,80000,USD,80000,AR,100,AR,M
2939,2023,SE,FT,Data Engineer,60000,USD,60000,AR,100,AR,M
2940,2023,SE,FT,Machine Learning Scientist,222000,USD,222000,US,100,US,M
2941,2023,SE,FT,Machine Learning Scientist,138000,USD,138000,US,100,US,M
2942,2023,SE,FT,Data Analyst,207300,USD,207300,CA,100,CA,M
2943,2023,SE,FT,Data Analyst,149200,USD,149200,CA,100,CA,M
2944,2023,SE,FT,Machine Learning Scientist,292000,USD,292000,US,100,US,M
2945,2023,SE,FT,Machine Learning Scientist,164500,USD,164500,US,100,US,M
2946,2023,SE,FT,Machine Learning Scientist,292200,USD,292200,US,100,US,M
2947,2023,SE,FT,Data Engineer,163800,USD,163800,US,0,US,M
2948,2023,SE,FT,Data Engineer,126000,USD,126000,US,0,US,M
2949,2023,MI,FT,AI Scientist,120000,USD,120000,DE,100,DE,M
2950,2023,SE,FT,Computer Vision Engineer,280000,USD,280000,US,0,US,M
2951,2023,SE,FT,Computer Vision Engineer,210000,USD,210000,US,0,US,M
2952,2023,MI,FT,Data Scientist,150000,USD,150000,US,100,US,M
2953,2023,MI,FT,Machine Learning Engineer,200000,USD,200000,US,100,US,M
2954,2023,MI,FT,Machine Learning Engineer,170000,USD,170000,US,100,US,M
2955,2023,EX,FT,Director of Data Science,225000,USD,225000,US,100,US,M
2956,2023,EX,FT,Director of Data Science,175000,USD,175000,US,100,US,M
2957,2023,SE,FT,Data Science Consultant,189750,USD,189750,US,0,US,M
2958,2023,SE,FT,Data Science Consultant,131100,USD,131100,US,0,US,M
2959,2023,SE,FT,Data Analyst,123400,USD,123400,US,100,US,M
2960,2023,SE,FT,Data Analyst,82200,USD,82200,US,100,US,M
2961,2023,EX,FT,Applied Machine Learning Engineer,225000,USD,225000,US,100,US,M
2962,2023,SE,FT,Analytics Engineer,50000,USD,50000,NG,100,NG,S
2963,2023,SE,FT,Data Engineer,161800,USD,161800,US,0,US,M
2964,2023,SE,FT,Data Engineer,121400,USD,121400,US,0,US,M
2965,2023,SE,FT,Research Scientist,285000,USD,285000,US,0,US,M
2966,2023,SE,FT,Research Scientist,193900,USD,193900,US,0,US,M
2967,2023,SE,FT,Analytics Engineer,240000,USD,240000,US,0,US,M
2968,2023,SE,FT,Analytics Engineer,196000,USD,196000,US,0,US,M
2969,2023,SE,FT,Data Scientist,214000,USD,214000,US,0,US,M
2970,2023,SE,FT,Decision Scientist,170000,USD,170000,US,100,US,M
2971,2023,SE,FT,Decision Scientist,155000,USD,155000,US,100,US,M
2972,2023,SE,FT,Data Analyst,98000,USD,98000,US,0,US,M
2973,2023,SE,FT,Machine Learning Engineer,199000,USD,199000,US,100,US,M
2974,2023,SE,FT,Machine Learning Engineer,260000,USD,260000,US,100,US,M
2975,2022,MI,FT,Research Engineer,100000,EUR,105066,GB,50,GB,S
2976,2023,MI,FT,Data Engineer,90000,GBP,110736,GB,0,GB,M
2977,2023,MI,FT,Data Engineer,70000,GBP,86128,GB,0,GB,M
2978,2023,EX,FT,Data Engineer,145000,USD,145000,US,0,US,M
2979,2023,SE,FT,Analytics Engineer,289800,USD,289800,GB,0,GB,M
2980,2023,SE,FT,Analytics Engineer,214000,USD,214000,GB,0,GB,M
2981,2023,SE,FT,Data Analyst,87500,USD,87500,US,0,US,M
2982,2023,SE,FT,Machine Learning Engineer,165000,USD,165000,US,100,US,M
2983,2023,SE,FT,Data Scientist,280830,USD,280830,CA,100,CA,M
2984,2023,SE,FT,Data Scientist,173175,USD,173175,CA,100,CA,M
2985,2023,MI,FT,BI Developer,75000,GBP,92280,GB,0,GB,M
2986,2023,MI,FT,BI Developer,40000,GBP,49216,GB,0,GB,M
2987,2023,MI,FT,Machine Learning Software Engineer,627000,ZAR,34482,ZA,50,ZA,L
2988,2023,SE,FT,NLP Engineer,69500,EUR,75038,ES,100,ES,M
2989,2023,SE,FT,NLP Engineer,60000,EUR,64781,ES,100,ES,M
2990,2023,SE,FT,NLP Engineer,66200,EUR,71475,IT,100,IT,M
2991,2023,SE,FT,NLP Engineer,57000,EUR,61541,IT,100,IT,M
2992,2023,SE,FT,Analytics Engineer,231250,USD,231250,US,100,US,M
2993,2023,SE,FT,Analytics Engineer,138750,USD,138750,US,100,US,M
2994,2023,MI,FT,Machine Learning Engineer,155000,USD,155000,US,0,US,M
2995,2023,MI,FT,Data Engineer,242000,USD,242000,US,0,US,M
2996,2023,MI,FT,Data Engineer,195000,USD,195000,US,0,US,M
2997,2023,EN,FT,Research Scientist,155000,USD,155000,US,0,US,M
2998,2023,EN,FT,Research Scientist,125000,USD,125000,US,0,US,M
2999,2023,MI,FT,Machine Learning Engineer,160000,USD,160000,US,100,US,M
3000,2023,MI,FT,Machine Learning Engineer,140000,USD,140000,US,100,US,M
3001,2023,SE,FT,Data Scientist,183924,USD,183924,US,0,US,M
3002,2023,SE,FT,Data Scientist,125760,USD,125760,US,0,US,M
3003,2023,MI,FT,Analytics Engineer,350000,GBP,430640,GB,0,GB,M
3004,2023,SE,FT,Principal Data Scientist,80000,EUR,86374,ES,100,ES,L
3005,2023,MI,CT,ML Engineer,30000,USD,30000,US,100,US,S
3006,2023,MI,CT,ML Engineer,25500,USD,25500,US,100,US,S
3007,2023,SE,FT,Data Scientist,175000,USD,175000,CA,100,CA,M
3008,2023,SE,FT,Data Scientist,120000,USD,120000,CA,100,CA,M
3009,2023,SE,FT,Data Scientist,219000,USD,219000,CA,0,CA,M
3010,2023,SE,FT,Data Scientist,141000,USD,141000,CA,0,CA,M
3011,2023,EN,FT,Applied Scientist,213660,USD,213660,US,0,US,L
3012,2023,EN,FT,Applied Scientist,130760,USD,130760,US,0,US,L
3013,2023,SE,FT,Research Engineer,275000,USD,275000,DE,0,DE,M
3014,2023,SE,FT,Research Engineer,174000,USD,174000,DE,0,DE,M
3015,2023,SE,FT,Analytics Engineer,143200,USD,143200,GB,100,GB,M
3016,2023,SE,FT,Data Strategist,90000,USD,90000,CA,0,CA,M
3017,2023,SE,FT,Data Strategist,72000,USD,72000,CA,0,CA,M
3018,2023,SE,FT,Data Engineer,253200,USD,253200,US,0,US,M
3019,2023,SE,FT,Computer Vision Engineer,342810,USD,342810,US,0,US,M
3020,2023,SE,FT,Computer Vision Engineer,184590,USD,184590,US,0,US,M
3021,2023,MI,FT,Data Analyst,105380,USD,105380,US,0,US,M
3022,2023,MI,FT,Data Analyst,64500,USD,64500,US,0,US,M
3023,2023,EN,FT,Compliance Data Analyst,30000,USD,30000,NG,100,NG,L
3024,2022,MI,FT,Machine Learning Engineer,1650000,INR,20984,IN,50,IN,L
3025,2023,EN,FT,Applied Scientist,204620,USD,204620,US,0,US,L
3026,2023,EN,FT,Applied Scientist,110680,USD,110680,US,0,US,L
3027,2023,SE,FT,Data Engineer,270703,USD,270703,US,0,US,M
3028,2023,SE,FT,Data Engineer,221484,USD,221484,US,0,US,M
3029,2023,SE,FT,Data Scientist,212750,USD,212750,US,100,US,M
3030,2023,SE,FT,Data Scientist,218500,USD,218500,US,100,US,M
3031,2023,SE,FT,Data Scientist,199098,USD,199098,US,100,US,M
3032,2023,SE,FT,Data Engineer,203300,USD,203300,US,100,US,M
3033,2023,SE,FT,Data Engineer,123600,USD,123600,US,100,US,M
3034,2023,SE,FT,Data Engineer,231500,USD,231500,US,100,US,M
3035,2023,SE,FT,Data Engineer,166000,USD,166000,US,100,US,M
3036,2023,SE,FT,Data Scientist,172500,USD,172500,US,100,US,M
3037,2023,SE,FT,Data Scientist,110500,USD,110500,US,100,US,M
3038,2023,SE,FT,Data Engineer,238000,USD,238000,US,0,US,M
3039,2023,SE,FT,Data Engineer,176000,USD,176000,US,0,US,M
3040,2023,SE,FT,Data Engineer,237000,USD,237000,US,100,US,M
3041,2023,SE,FT,Data Engineer,201450,USD,201450,US,100,US,M
3042,2023,SE,FT,Data Engineer,193500,USD,193500,US,100,US,M
3043,2023,SE,FT,Data Engineer,139000,USD,139000,US,100,US,M
3044,2023,MI,FT,Data Scientist,510000,HKD,65058,HK,0,HK,L
3045,2023,SE,FT,Machine Learning Engineer,150000,USD,150000,PT,100,US,M
3046,2023,MI,FT,Applied Machine Learning Engineer,65000,EUR,70179,IN,100,DE,S
3047,2023,MI,FT,Machine Learning Engineer,90000,EUR,97171,NL,100,NL,L
3048,2023,SE,FT,Business Intelligence Engineer,185900,USD,185900,US,0,US,M
3049,2023,SE,FT,Business Intelligence Engineer,129300,USD,129300,US,0,US,M
3050,2023,EN,FT,Machine Learning Engineer,163196,USD,163196,US,0,US,M
3051,2023,EN,FT,Machine Learning Engineer,145885,USD,145885,US,0,US,M
3052,2023,SE,FT,Data Analyst,202800,USD,202800,US,0,US,L
3053,2023,SE,FT,Data Analyst,104300,USD,104300,US,0,US,L
3054,2023,SE,FT,Data Engineer,179170,USD,179170,US,0,US,M
3055,2023,SE,FT,Data Engineer,94300,USD,94300,US,0,US,M
3056,2023,SE,FT,Analytics Engineer,152500,USD,152500,US,0,US,M
3057,2023,SE,FT,Analytics Engineer,116450,USD,116450,US,0,US,M
3058,2023,SE,FT,Data Engineer,133800,USD,133800,US,0,US,M
3059,2023,EN,FT,Research Scientist,220000,USD,220000,US,50,US,L
3060,2022,EN,FT,Machine Learning Engineer,54000,CHF,56536,CH,100,CH,S
3061,2023,SE,FT,Analytics Engineer,214000,USD,214000,US,0,US,M
3062,2023,SE,FT,Analytics Engineer,179820,USD,179820,US,0,US,M
3063,2023,SE,FT,Analytics Engineer,143860,USD,143860,US,0,US,M
3064,2023,SE,FT,Machine Learning Engineer,283200,USD,283200,US,100,US,M
3065,2023,SE,FT,Machine Learning Engineer,188800,USD,188800,US,100,US,M
3066,2023,SE,FT,Data Engineer,161800,USD,161800,US,100,US,M
3067,2023,SE,FT,Data Engineer,141600,USD,141600,US,100,US,M
3068,2023,SE,FT,Machine Learning Engineer,342300,USD,342300,US,0,US,L
3069,2023,SE,FT,Machine Learning Engineer,176100,USD,176100,US,0,US,L
3070,2023,EN,FT,Data Engineer,85000,USD,85000,US,0,US,M
3071,2023,EN,FT,Data Engineer,65000,USD,65000,US,0,US,M
3072,2023,SE,FT,Data Scientist,138784,USD,138784,US,100,US,M
3073,2023,SE,FT,Data Scientist,83270,USD,83270,US,100,US,M
3074,2023,EN,FT,Data Analyst,70000,USD,70000,US,0,US,M
3075,2023,SE,FT,Machine Learning Engineer,318300,USD,318300,US,100,US,M
3076,2023,SE,FT,Machine Learning Engineer,212200,USD,212200,US,100,US,M
3077,2023,SE,FT,Analytics Engineer,230000,USD,230000,US,0,US,M
3078,2023,SE,FT,Analytics Engineer,143200,USD,143200,US,0,US,M
3079,2023,MI,FT,Business Data Analyst,105000,USD,105000,US,50,US,L
3080,2023,MI,FT,Applied Data Scientist,1700000,INR,20673,IN,100,IN,L
3081,2023,MI,FT,Data Analyst,38000,GBP,46755,GB,0,GB,M
3082,2023,MI,FT,Data Analyst,35000,GBP,43064,GB,0,GB,M
3083,2023,SE,FT,Data Analyst,168400,USD,168400,US,0,US,M
3084,2023,SE,FT,Data Analyst,105200,USD,105200,US,0,US,M
3085,2023,SE,FT,Data Analyst,45000,GBP,55368,CF,100,CF,M
3086,2023,SE,FT,Data Analyst,35000,GBP,43064,CF,100,CF,M
3087,2023,SE,FT,Data Engineer,220000,USD,220000,US,100,US,M
3088,2023,MI,FT,Data Scientist,55000,GBP,67672,GB,0,GB,M
3089,2020,EX,FT,Staff Data Analyst,15000,USD,15000,NG,0,CA,M
3090,2023,MI,FT,ETL Engineer,70000,GBP,86128,GB,100,GB,M
3091,2023,MI,FT,ETL Engineer,47500,GBP,58444,GB,100,GB,M
3092,2023,EN,FT,Data Analyst,85000,USD,85000,US,100,US,M
3093,2023,EN,FT,Data Analyst,75000,USD,75000,US,100,US,M
3094,2023,MI,FT,Machine Learning Engineer,250000,USD,250000,US,0,US,M
3095,2023,SE,FT,Data Scientist,186000,USD,186000,US,0,US,M
3096,2023,MI,FT,Research Engineer,230000,USD,230000,US,0,US,M
3097,2023,MI,FT,Research Engineer,200000,USD,200000,US,0,US,M
3098,2023,SE,FT,Data DevOps Engineer,50000,EUR,53984,FR,50,FR,S
3099,2023,EX,FT,Data Engineer,205000,USD,205000,US,0,US,M
3100,2023,MI,FT,Data Engineer,180000,USD,180000,US,0,US,M
3101,2023,SE,FT,Computer Vision Engineer,215000,USD,215000,US,0,US,M
3102,2023,SE,FT,Computer Vision Engineer,170000,USD,170000,US,0,US,M
3103,2023,SE,FT,Data Scientist,224000,USD,224000,CA,0,CA,M
3104,2023,SE,FT,Data Scientist,176000,USD,176000,CA,0,CA,M
3105,2023,EN,FT,Data Engineer,1400000,INR,17025,IN,100,IN,L
3106,2023,SE,FT,Applied Data Scientist,100000,AUD,67635,AU,100,FI,M
3107,2023,MI,FT,AI Developer,100000,SGD,74883,FI,0,FI,M
3108,2023,SE,FT,Data Quality Analyst,100000,USD,100000,US,0,US,M
3109,2023,SE,FT,Data Quality Analyst,80000,USD,80000,US,0,US,M
3110,2023,SE,FT,Data Scientist,162500,USD,162500,US,0,US,M
3111,2023,MI,FT,AI Developer,200000,USD,200000,US,100,US,M
3112,2023,EX,FT,Data Engineer,115000,USD,115000,US,0,US,M
3113,2023,SE,FT,Data Scientist,239000,USD,239000,US,0,US,L
3114,2023,SE,FT,Data Scientist,122900,USD,122900,US,0,US,L
3115,2023,SE,FT,Data Scientist,237000,USD,237000,US,0,US,M
3116,2023,SE,FT,Data Science Manager,191765,USD,191765,US,0,US,M
3117,2023,SE,FT,Data Science Manager,134236,USD,134236,US,0,US,M
3118,2023,SE,FT,Analytics Engineer,190000,USD,190000,US,100,US,M
3119,2023,SE,FT,Analytics Engineer,112000,USD,112000,US,100,US,M
3120,2022,SE,FT,Data Scientist,84000,EUR,88256,ES,100,GB,L
3121,2023,SE,FT,Data Analyst,105500,USD,105500,US,0,US,M
3122,2023,SE,FT,Research Engineer,293000,USD,293000,US,0,US,M
3123,2023,SE,FT,Data Analyst,148500,USD,148500,US,0,US,M
3124,2023,SE,FT,Analytics Engineer,152900,USD,152900,US,100,US,M
3125,2023,SE,FT,Analytics Engineer,117100,USD,117100,US,100,US,M
3126,2023,SE,FT,Analytics Engineer,173000,USD,173000,US,100,US,M
3127,2023,SE,FT,Analytics Engineer,113000,USD,113000,US,100,US,M
3128,2023,EX,FT,Data Engineer,175000,USD,175000,US,0,US,M
3129,2023,EX,FT,Data Engineer,110000,USD,110000,US,0,US,M
3130,2023,SE,FT,Research Scientist,110000,USD,110000,US,100,US,M
3131,2023,SE,FT,Applied Scientist,205000,USD,205000,US,100,US,M
3132,2023,SE,FT,Data Analyst,149500,USD,149500,US,100,US,M
3133,2023,SE,FT,Data Analyst,127075,USD,127075,US,100,US,M
3134,2023,SE,FT,Data Engineer,219535,USD,219535,US,100,US,M
3135,2023,SE,FT,Data Engineer,146115,USD,146115,US,100,US,M
3136,2023,EX,FT,Analytics Engineer,221000,USD,221000,US,100,US,M
3137,2023,EX,FT,Analytics Engineer,153000,USD,153000,US,100,US,M
3138,2023,SE,FT,Data Analyst,187000,USD,187000,US,0,US,M
3139,2023,SE,FT,Data Scientist,100000,USD,100000,US,100,US,M
3140,2023,SE,FT,Data Engineer,179000,USD,179000,US,0,US,M
3141,2023,SE,FT,Data Engineer,109000,USD,109000,US,0,US,M
3142,2023,SE,FT,Data Analyst,142000,USD,142000,US,100,US,M
3143,2023,SE,FT,Data Manager,198800,USD,198800,US,0,US,M
3144,2023,SE,FT,Data Manager,105200,USD,105200,US,0,US,M
3145,2023,SE,FT,Data Analyst,112000,USD,112000,US,100,US,M
3146,2023,SE,FT,Data Manager,115000,USD,115000,US,100,US,M
3147,2023,SE,FT,Data Manager,86000,USD,86000,US,100,US,M
3148,2023,SE,FT,Data Analyst,106000,USD,106000,US,0,US,M
3149,2022,SE,FT,AI Developer,275000,USD,275000,CA,0,CA,S
3150,2023,SE,FL,Machine Learning Researcher,50000,USD,50000,UA,50,UA,S
3151,2023,MI,FT,Machine Learning Engineer,280700,USD,280700,US,100,US,M
3152,2023,MI,FT,Machine Learning Engineer,150450,USD,150450,US,100,US,M
3153,2023,EN,FT,Data Scientist,70000,CAD,51861,CA,100,CA,L
3154,2023,MI,FT,Data Scientist,93918,USD,93918,US,100,US,M
3155,2023,MI,FT,Data Scientist,51962,USD,51962,US,100,US,M
3156,2023,SE,FT,Data Analyst,175000,USD,175000,CA,100,CA,M
3157,2023,SE,FT,Data Analyst,135000,USD,135000,CA,100,CA,M
3158,2023,SE,FT,Machine Learning Engineer,257000,USD,257000,US,0,US,M
3159,2023,SE,FT,Machine Learning Engineer,147000,USD,147000,US,0,US,M
3160,2023,SE,FT,Data Engineer,222000,USD,222000,US,100,US,M
3161,2023,SE,FT,Data Scientist,203000,USD,203000,US,100,US,M
3162,2023,SE,FT,Data Scientist,133200,USD,133200,US,100,US,M
3163,2023,SE,FT,Data Engineer,221000,USD,221000,US,0,US,M
3164,2023,SE,FT,Data Engineer,147000,USD,147000,US,0,US,M
3165,2023,SE,FT,Data Scientist,238000,USD,238000,US,100,US,M
3166,2023,SE,FT,Data Scientist,156000,USD,156000,US,100,US,M
3167,2023,SE,FT,Machine Learning Engineer,304000,USD,304000,US,100,US,M
3168,2023,MI,FT,Big Data Engineer,45000,EUR,48585,ES,100,ES,M
3169,2023,MI,FT,Research Scientist,161200,GBP,198340,GB,0,GB,M
3170,2023,MI,FT,Research Scientist,84570,GBP,104055,GB,0,GB,M
3171,2023,SE,FT,Data Engineer,183600,USD,183600,US,0,US,M
3172,2023,MI,FT,Data Specialist,130000,USD,130000,US,0,US,M
3173,2023,SE,FT,Data Analytics Manager,160000,USD,160000,US,100,US,M
3174,2023,SE,FT,Data Analytics Manager,120000,USD,120000,US,100,US,M
3175,2023,SE,FT,Machine Learning Engineer,289076,USD,289076,US,0,US,M
3176,2023,SE,FT,Machine Learning Engineer,202353,USD,202353,US,0,US,M
3177,2023,SE,FT,Data Scientist,157750,USD,157750,US,100,US,M
3178,2023,SE,FT,Data Scientist,104650,USD,104650,US,100,US,M
3179,2023,MI,FT,Data Scientist,180000,USD,180000,US,100,US,M
3180,2023,EX,FT,Data Scientist,200000,USD,200000,US,0,US,M
3181,2023,MI,FT,Lead Data Analyst,68000,USD,68000,US,0,US,L
3182,2023,EN,FT,BI Data Engineer,60000,USD,60000,US,100,US,M
3183,2023,MI,FT,Data Engineer,90000,USD,90000,US,0,US,M
3184,2023,EN,FT,Research Engineer,155000,USD,155000,US,0,US,M
3185,2023,EN,FT,Research Engineer,125000,USD,125000,US,0,US,M
3186,2023,SE,FT,Machine Learning Engineer,181000,USD,181000,US,0,US,M
3187,2023,SE,FT,Data Scientist,252000,USD,252000,US,0,US,M
3188,2023,SE,FT,Data Scientist,154000,USD,154000,US,0,US,M
3189,2023,EX,FT,Data Architect,180000,USD,180000,US,0,US,M
3190,2023,EX,FT,Data Architect,155000,USD,155000,US,0,US,M
3191,2023,EN,FT,Data Analyst,64200,USD,64200,US,100,US,M
3192,2023,EN,FT,Data Analyst,56100,USD,56100,US,100,US,M
3193,2023,MI,FT,Data Manager,135000,USD,135000,US,0,US,M
3194,2023,SE,FT,Data Scientist,171250,USD,171250,IE,0,IE,M
3195,2023,SE,FT,Data Scientist,113750,USD,113750,IE,0,IE,M
3196,2023,SE,FT,Data Analyst,153600,USD,153600,US,0,US,M
3197,2023,SE,FT,Data Analyst,100500,USD,100500,US,0,US,M
3198,2023,SE,FT,Machine Learning Engineer,115000,USD,115000,CA,100,CA,M
3199,2023,MI,FT,Data Analyst,182500,USD,182500,US,0,US,M
3200,2023,MI,FT,Data Analyst,121500,USD,121500,US,0,US,M
3201,2023,SE,FT,Data Engineer,203100,USD,203100,US,0,US,M
3202,2023,SE,FT,Data Engineer,114500,USD,114500,US,0,US,M
3203,2023,EN,FT,Data Engineer,92700,USD,92700,US,100,US,M
3204,2023,MI,FT,Data Architect,167500,USD,167500,US,0,US,M
3205,2023,MI,FT,Data Architect,106500,USD,106500,US,0,US,M
3206,2022,EN,FT,Data Engineer,57000,EUR,59888,NL,100,NL,L
3207,2023,EX,FT,Data Engineer,286000,USD,286000,US,100,US,M
3208,2023,EX,FT,Data Engineer,207000,USD,207000,US,100,US,M
3209,2023,SE,FT,Data Engineer,178600,USD,178600,US,0,US,M
3210,2023,MI,FT,Machine Learning Scientist,230000,USD,230000,US,0,US,M
3211,2023,MI,FT,Machine Learning Scientist,220000,USD,220000,US,0,US,M
3212,2023,MI,FT,Research Scientist,210000,USD,210000,US,100,US,M
3213,2023,MI,FT,Research Scientist,151800,USD,151800,US,100,US,M
3214,2023,SE,FT,Data Scientist,317070,USD,317070,US,0,US,M
3215,2023,SE,FT,Data Scientist,170730,USD,170730,US,0,US,M
3216,2023,EN,FT,Business Data Analyst,20000,EUR,21593,ES,0,ES,M
3217,2023,SE,FT,AI Developer,108000,USD,108000,UA,0,UA,M
3218,2023,SE,FT,AI Developer,60000,USD,60000,UA,0,UA,M
3219,2023,MI,FT,MLOps Engineer,134000,USD,134000,US,100,US,M
3220,2023,MI,FT,MLOps Engineer,124000,USD,124000,US,100,US,M
3221,2023,SE,FT,Data Engineer,124500,USD,124500,US,0,US,M
3222,2023,SE,FT,Data Analyst,175000,USD,175000,US,0,US,M
3223,2023,SE,FT,Data Analyst,148700,USD,148700,US,0,US,M
3224,2023,SE,FT,Data Analyst,125600,USD,125600,US,0,US,M
3225,2023,EN,FT,Research Engineer,160000,USD,160000,US,0,US,M
3226,2023,EN,FT,Research Engineer,120000,USD,120000,US,0,US,M
3227,2023,SE,FT,Data Analyst,185000,USD,185000,US,100,US,M
3228,2023,SE,FT,Data Analyst,120250,USD,120250,US,100,US,M
3229,2023,SE,FT,Data Scientist,183000,USD,183000,US,100,US,M
3230,2023,SE,FT,Data Architect,125000,USD,125000,US,100,US,M
3231,2023,MI,FT,Machine Learning Engineer,135000,USD,135000,US,50,US,L
3232,2023,SE,FT,AI Scientist,1500000,ILS,417937,IL,0,IL,L
3233,2023,MI,FT,Data Engineer,143865,USD,143865,US,0,US,M
3234,2023,MI,FT,Data Engineer,115092,USD,115092,US,0,US,M
3235,2023,MI,FT,Machine Learning Engineer,130000,USD,130000,US,0,US,M
3236,2023,MI,FT,Machine Learning Engineer,90000,USD,90000,US,0,US,M
3237,2023,SE,FT,Data Scientist,173000,USD,173000,US,100,US,M
3238,2023,SE,FT,Data Scientist,132000,USD,132000,US,100,US,M
3239,2023,SE,FT,Data Analyst,208049,USD,208049,US,0,US,M
3240,2023,SE,FT,Data Analyst,128500,USD,128500,US,0,US,M
3241,2023,SE,FT,Data Engineer,106500,USD,106500,US,0,US,M
3242,2023,MI,FT,Data Engineer,149600,USD,149600,US,0,US,M
3243,2023,MI,FT,Data Engineer,102000,USD,102000,US,0,US,M
3244,2023,EX,FT,Data Scientist,100000,USD,100000,US,0,US,M
